sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,thumb_ext_angle,index_ext_angle,middle_ext_angle,ring_ext_angle,pinky_ext_angle,hand_state
2820,-284.8282795939779,-374.52583009312514,-764.0943842046719,10928.43841653328,0.0,0.0,0.0,0.0,148.32,151.6,145.24,51.84,166.76,Closed
2821,-229.70887776719067,-322.0886376009748,-691.451214724924,11156.11328555504,0.0,0.0,0.0,0.0,148.32,151.6,145.24,51.84,166.76,Closed
2822,-204.0490751324982,-296.89822159984374,-671.0440720372286,11362.196369432972,0.0,0.0,0.0,0.0,148.32,151.6,145.24,51.84,166.76,Closed
2823,-241.64470930632464,-326.3578207919384,-712.6406684685551,11289.061461575206,0.0,0.0,0.0,0.0,148.32,151.6,145.24,51.84,166.76,Closed
2824,-305.7495124041453,-384.3829493979156,-778.6006663561662,11028.283659015138,0.0,0.0,0.0,0.0,148.32,151.6,145.24,51.84,166.76,Closed
2825,-303.33552400297214,-384.3605976534603,-767.0671662172277,10922.023465874609,0.0,0.0,0.0,0.0,148.32,151.6,145.24,51.84,166.76,Closed
2826,-219.44942706220473,-309.437550239271,-680.6106186641,11157.789666389188,0.0,0.0,0.0,0.0,148.32,151.6,145.24,51.84,166.76,Closed
2827,-241.60000581741403,-336.28199533009473,-691.3171042581921,11360.408229876546,0.0,0.0,0.0,0.0,148.32,151.6,145.24,51.84,166.76,Closed
2828,-278.30157021302824,-370.6366265579017,-741.0497356712503,11285.596941184634,0.0,0.0,0.0,0.0,148.32,151.6,145.24,51.84,166.76,Closed
2829,-311.4492072402486,-388.71918782224515,-780.4111576570461,11025.936725847332,0.0,0.0,0.0,0.0,148.32,151.6,145.24,51.84,166.76,Closed
2830,-259.4814013816597,-340.57353026551374,-739.3733548371023,10928.617230488924,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2831,-194.2590110610737,-292.4502244532376,-664.0926795116281,11160.695393168378,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2832,-191.75561568207928,-295.84768961044426,-654.4367259069355,11361.503465354856,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2833,-256.083936224453,-350.7435739926784,-724.8000174522422,11284.725223150876,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2834,-316.2548322981396,-398.64336236040145,-789.7318350949091,11022.94159209032,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2835,-268.9808927751652,-357.38204209590464,-750.6162822981217,10927.11966361042,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2836,-198.50584250758203,-297.1440907888521,-668.2948074692258,11161.8353321356,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2837,-206.10543562238644,-301.10034955744146,-661.5892841326338,11360.743506043376,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2838,-267.1256979853747,-357.80672524055547,-725.7834942082757,11281.193647526938,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2839,-306.82239613800004,-391.8037285570775,-773.3927098980797,11019.32060948856,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2840,-278.05570102401987,-355.66095777284596,-747.8223142412083,10927.11966361042,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2841,-228.5242353110594,-308.09644557195253,-687.8302321231643,11162.39412574698,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2842,-196.56124073997032,-289.29862848503933,-663.9585690448963,11364.319785156224,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2843,-230.55824405649236,-337.15371336385175,-710.4949010008456,11283.920560350483,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2844,-278.5697911464919,-375.5540103380693,-762.2391894148815,11021.399321722904,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2845,-286.19173600575164,-361.5171148201365,-754.930168977996,10926.516166510126,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2846,-209.63701124632493,-291.824375608489,-671.6028656486113,11166.886826382495,0.0,0.0,0.0,0.0,148.04,151.23,145.14,52.46,167.0,Closed
2847,-187.10645283537545,-285.90116332783265,-664.4950109118237,11361.414058377037,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2848,-235.00624120309843,-333.5550825065473,-714.8758429140858,11276.969167824886,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2849,-286.8175848505002,-377.00687372766424,-762.0156719703284,11017.688932143325,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2850,-278.5250876575813,-368.9378939792984,-747.2411688853704,10928.97485840021,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2851,-223.8080172309896,-312.79031190756706,-688.4337292234575,11166.730364171312,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2852,-157.55744666545948,-250.9430349997324,-645.0936967246172,11364.073915967218,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2853,-232.7263632686571,-318.758227677134,-709.8914039005523,11277.550313180724,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2854,-291.1091197859192,-379.8008417845776,-766.86600051713,11012.7491966187,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2855,-260.04019499304235,-352.19643738227336,-732.6231280115996,10928.192547344272,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2856,-192.4261680157385,-289.857422096422,-655.9566445298964,11170.530160728713,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2857,-180.378577754328,-282.5931051484472,-651.9109787834858,11362.732811299898,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2858,-252.8876367673441,-341.64641399936846,-720.8214069391975,11274.577531168168,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2859,-288.65042789583543,-372.89415274788774,-769.9728929964177,11011.765719862668,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2860,-256.4192123912826,-344.9768239232092,-735.1488751350493,10931.455902034748,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2861,-204.98784839962107,-294.9759715766873,-672.452231937913,11173.190018318894,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2862,-178.8363073869118,-276.73694810115677,-654.4143741624802,11363.537474100289,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2863,-225.3949910873164,-318.91468988832116,-698.581421206167,11269.079002032162,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2864,-285.29766622753937,-367.03799570059726,-759.5793318246999,11005.75310060419,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2865,-271.9760265321763,-355.34803335047167,-751.9573869654402,10927.566698499526,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2866,-188.9169441362553,-290.5950296634471,-671.9828453043515,11174.240550308294,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2867,-174.3212550069398,-277.7874800905562,-657.3424526861254,11363.649232822569,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2868,-242.87405525136657,-338.0030796531534,-720.3967237945466,11269.056650287706,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2869,-282.8836778263662,-370.07783294651904,-765.9719307389178,11004.859030825975,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2870,-233.15104641330797,-318.53471023258095,-716.9098516595187,10931.701771223758,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2871,-185.29596153449555,-258.5426281145368,-649.8322665491422,11172.340652029592,0.0,0.0,0.0,0.0,147.69,151.07,145.68,53.96,168.38,Closed
2872,-185.38536851231677,-291.5114511861147,-655.2637404517818,11358.24011066438,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2873,-220.634069518336,-319.49583524415914,-704.3481712756361,11267.38026945356,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2874,-287.24226799515105,-341.26643434362825,-761.5462853367669,11003.294408714106,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2875,-237.84491274892247,-334.04682088456406,-724.062409885217,10929.131320611395,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2876,-167.3922142257946,-287.0858057839639,-653.2744351952596,11175.31343404215,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2877,-183.10549057787543,-287.26461973960636,-654.5037811403014,11360.698802554463,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2878,-238.69427903822412,-328.63769872637977,-714.6970289584433,11267.492028175837,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2879,-303.2237652806956,-389.43444364481496,-785.5520588817667,11003.517926158658,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2880,-243.29873839601737,-343.92629193380975,-732.3996105670465,10930.360666556438,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2881,-181.85379288837825,-293.9477913317432,-662.6621678664885,11176.676890453922,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2882,-187.79935691348993,-300.1615762903185,-663.5338859002454,11358.7318490424,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2883,-218.2200811171629,-320.99340212266475,-705.2198893093931,11262.731106606854,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2884,-264.2870264395507,-355.61625428393535,-755.9136457340295,10997.661769111368,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2885,-229.41830508927168,-306.50947171562575,-714.9876016363623,10931.54530901257,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2886,-170.5885136829035,-249.4231163767715,-645.0489932357066,11177.861532910054,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2887,-195.17543258374127,-292.85255585343316,-662.9750922888628,11360.028250220808,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2888,-221.97517418565445,-331.58812899448026,-705.3987032650356,11261.166484494985,0.0,0.0,0.0,0.0,150.42,149.48,150.98,94.16,171.79,Open
2889,-274.0994422554305,-367.3956236118822,-754.1702096665156,10994.018434765154,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2890,-236.19088365922977,-335.03029764059755,-724.2859273297701,10931.232384590196,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2891,-172.37665323932808,-281.2743522255841,-654.6825950959438,11182.153067845473,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2892,-192.47087150464912,-297.0993872999415,-669.5688569031784,11356.876654252608,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2893,-231.18409290124097,-333.8456551844663,-718.608584238122,11255.89147280353,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2894,-263.0353287500535,-358.45492582975936,-754.4607823444346,10990.196286463295,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2895,-252.10532571140837,-342.339318077483,-723.8388924406639,10930.11479736743,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2896,-197.23179307362952,-288.27044824009516,-669.5688569031784,11181.303701556171,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2897,-185.96651386815475,-272.89244805484395,-666.5737231461673,11357.547206586269,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2898,-233.50867432459287,-338.5842250089914,-720.8884621725634,11253.857464058096,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2899,-263.3706049168831,-362.50059157616994,-758.1041166906497,10990.21863820775,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2900,-210.57578451344784,-308.3199630165056,-702.9176596304965,10933.422855546816,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2901,-169.04624331548732,-269.09265149744175,-642.5008943678015,11186.6904719699,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2902,-181.7196824216464,-288.67277964029074,-649.1840659599384,11356.20610191895,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2903,-222.39985733030528,-327.81068418153336,-707.3433050326473,11248.940080277933,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2904,-268.4220991637825,-363.0593851875526,-761.188657425482,10982.730803815222,0.0,0.0,0.0,0.0,151.41,148.63,152.51,129.97,167.87,Open
2905,-236.0344214480426,-329.6658789713239,-723.19069185146,10930.07009387852,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2906,-173.02485382853197,-279.083881268964,-644.1102199685836,11186.6904719699,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2907,-189.81101391446757,-296.8311663664778,-656.0236997632622,11357.122523441616,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2908,-241.1976744172185,-343.1216291334187,-718.1839010934713,11247.353106421604,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2909,-269.5843898754585,-354.8786467169102,-761.6133405701329,10980.473277625237,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2910,-231.0276306900538,-321.73100968968987,-714.6523254695327,10928.460768277737,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2911,-163.45830720166057,-274.6135323779026,-639.3045949106926,11185.036442880208,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2912,-175.9529323521772,-283.9789133046762,-644.4231443909579,11358.35186938666,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2913,-246.31622389748384,-347.6143297689354,-712.350095790636,11245.453208142902,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2914,-272.40070967682715,-371.82126901403296,-744.4472008284571,10979.13217295792,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2915,-243.54460758502577,-336.77373370811154,-715.836967925664,10928.43841653328,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2916,-183.99956035608773,-288.3822069623717,-658.6165021200779,11188.344501059591,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2917,-183.9772086116324,-294.9089163433214,-658.4376881644355,11358.284814153292,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2918,-234.55920631399232,-343.4792570447036,-713.4453312689461,11246.727257576857,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2919,-271.2384189651512,-366.7697747671336,-761.2110091699374,10981.657920081369,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2920,-222.33280209693936,-319.4511317552485,-706.3374765321585,10933.288745080084,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2921,-170.9237898497331,-277.407500434816,-638.74580129931,11189.104460371072,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2922,-198.81876692995633,-302.5085094581258,-654.4367259069355,11351.333421627693,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2923,-243.83518026294476,-339.3665360649271,-711.4336742679685,11235.84195802712,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2924,-306.15184380434084,-389.41209190035966,-772.900971520063,10972.896036254888,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2925,-219.85175846240023,-317.19360556526254,-703.9458398754406,10936.172120114818,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2926,-156.39515595378353,-270.8360875649557,-636.5776820871451,11191.138469116506,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2927,-183.75369116707935,-297.90405010033254,-660.2034759764047,11354.194444917972,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2928,-252.8652850228888,-355.32568160601636,-725.448218041446,11239.373533651058,0.0,0.0,0.0,0.0,150.66,148.5,154.94,151.81,169.16,Open
2929,-282.12371851488575,-372.91650449234305,-765.4578406164457,10973.544236844093,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2930,-232.279328379551,-326.8719109144105,-712.9759446353847,10932.841710190978,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2931,-159.61380715534773,-263.9741020171764,-637.4941036098128,11193.21718135085,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2932,-187.46408074666033,-294.9983233211426,-659.1976474759159,11353.970927473418,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2933,-256.7321368136569,-354.4092600833488,-729.158607621027,11233.07034171466,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2934,-289.99153256315384,-374.5481818375805,-768.3859191400909,10966.50343734067,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2935,-232.7263632686571,-314.69021018626813,-710.8525289121305,10933.892242180376,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2936,-182.14436556629727,-290.1032912854304,-648.1782374594495,11194.513582529258,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2937,-180.46798473214923,-297.54642218904763,-651.0169090052735,11351.489883838878,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2938,-233.6204330468694,-342.8087047110444,-706.6727526989881,11232.064513214173,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2939,-298.0158088226091,-390.44027214530377,-766.1507446945602,10964.82705650652,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2940,-223.89742420881083,-322.7368381901787,-703.5211567307898,10929.310134567038,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2941,-186.3911970128056,-291.6008581639359,-657.5659701306785,11195.7429284743,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2942,-182.3678830108503,-297.30055300003926,-661.5445806437232,11354.82029376272,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2943,-251.0994972109195,-356.9797106957091,-728.5327587762785,11230.03050446874,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2944,-270.9254945427769,-368.8931904903878,-757.9253027350072,10966.615196062949,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2945,-224.2997556090064,-326.15665509184066,-703.7446741753429,10935.83684394799,0.0,0.0,0.0,0.0,152.49,148.53,157.8,155.37,168.68,Open
2946,-193.56610698295916,-301.99441933565373,-658.9741300313628,11196.189963363406,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2947,-189.11810983635303,-297.0323320665756,-669.32298771417,11349.969965215918,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2948,-233.2628051355845,-339.79121920957795,-719.2120813384154,11227.750626534298,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2949,-280.179116747274,-375.755176038167,-770.062299974239,10963.664765794849,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2950,-242.0023372176096,-336.28199533009473,-721.0002208948399,10936.619155003924,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2951,-181.20559229917436,-283.50952667111477,-648.0664787371729,11197.911047686464,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2952,-178.1657550532526,-291.1091197859192,-653.4085456619914,11350.349944871656,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2953,-252.79822978952288,-359.5725130525247,-738.3004711032476,11224.531975332737,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2954,-283.6212853933913,-378.2585714171614,-773.0350819867948,10959.708507026256,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2955,-240.92945348375483,-337.3548790639495,-721.7825319507757,10934.004000902654,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2956,-175.79647014099004,-285.61059064991366,-650.6816328384439,11199.45331805388,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2957,-203.2220605876518,-309.8398816394665,-670.999368548318,11349.38881986008,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2958,-239.81186626098943,-346.5414460350807,-719.18972959396,11221.603896809089,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2959,-269.8749625533775,-371.75421378066704,-761.6803958034988,10957.272166880628,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2960,-250.13837219934135,-347.5696262800248,-728.0410203982616,10935.8815474369,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2961,-182.72551092213524,-290.5056226856259,-655.1519817295053,11202.001416921785,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2962,-210.7993019580009,-322.71448644572337,-678.9118860854967,11349.120598926616,0.0,0.0,0.0,0.0,152.39,149.13,159.56,157.67,166.72,Open
2963,-266.63395960735795,-365.0039869551643,-738.0322501697839,11218.251135140794,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2964,-293.3666459759052,-374.30231264857207,-775.5831808546998,10953.651184278868,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2965,-231.18409290124097,-337.19841685276236,-717.0886656151612,10936.753265470656,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2966,-172.04137707249845,-289.38803546286056,-653.6991183399103,11206.047082668196,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2967,-200.74101695311273,-315.74074217566755,-677.6378366515443,11348.070066937216,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2968,-273.58535213295846,-375.53165859361394,-745.8106572402307,11214.853669983588,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2969,-288.0916342844527,-379.4879173622033,-773.5268203648116,10954.657012779357,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2970,-245.2880436525397,-346.09441114597456,-730.253843099337,10942.229442862206,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2971,-198.79641518550105,-304.92249785929897,-667.579551646656,11206.6952832574,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2972,-203.44557803220488,-308.856404883433,-675.7826418617537,11345.320802369217,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2973,-257.9838345031541,-362.23237064270626,-740.2674246153146,11212.819661238154,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2974,-308.20820429422906,-401.6161443729573,-789.1506897390711,10950.656050521857,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2975,-247.67968030925755,-346.8990739463656,-727.705744231432,10938.139073626886,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2976,-192.67203720474689,-297.1887942777627,-666.1490400015164,11206.382358835026,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2977,-219.6282410178472,-323.4967975016591,-689.774833890776,11348.181825659494,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2978,-261.0907269824418,-359.6619200303459,-740.6474042710548,11213.177289149438,0.0,0.0,0.0,0.0,152.24,149.82,160.75,160.44,167.64,Open
2979,-294.2607157541175,-374.7493475376782,-780.3217506792249,10947.459751064747,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2980,-245.600968074914,-334.1585796068406,-726.4763982863901,10942.877643451411,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2981,-197.70117970719096,-301.43562572427106,-667.870124324575,11208.438719324911,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2982,-222.04222941902037,-330.0235068826088,-687.8525838676195,11341.521005811812,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2983,-256.0168809910871,-354.5210188056253,-736.9817181803845,11209.511603058769,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2984,-291.4667476972041,-378.7950132840888,-781.1487652240712,10948.867910965431,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2985,-252.77587804506757,-342.7416494776785,-730.9690989219068,10942.587070773492,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2986,-202.70797046517976,-297.8369948669666,-670.9770168038627,11210.22685888134,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2987,-244.0810494519531,-333.08569587298587,-705.0410753537507,11344.516139568825,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2988,-284.3365412159611,-385.88051627642113,-758.6182068131217,11206.583524535125,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2989,-300.67566641279063,-395.87174604794336,-786.2449629598813,10945.828073719513,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2990,-258.40851764780496,-343.0769256445081,-729.0244971542952,10941.089503894986,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2991,-204.6749239772468,-303.2684687696062,-665.5455429012231,11207.052911168685,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2992,-208.36296181237245,-320.8816434003882,-684.5892291771447,11344.493787824367,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2993,-271.2607707096065,-371.4412893582927,-753.1643811660268,11206.337655346117,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2994,-307.13532056037434,-395.5811733700244,-786.7814048268086,10943.21291961824,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2995,-249.31135765449497,-344.1498093783628,-731.4384855554683,10943.302326596062,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2996,-211.20163335819643,-317.4171230098156,-683.9857320768514,11212.327922860137,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2997,-216.700162494202,-323.854425412944,-693.5299269592675,11345.343154113669,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2998,-270.3219974424836,-367.4850305897034,-750.2810061312922,11203.610742522567,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
2999,-288.58337266246946,-385.1876121983066,-780.6570268460545,10942.765884729131,0.0,0.0,0.0,0.0,153.16,151.72,162.6,163.52,168.56,Open
